District;Municipality;parish;DistrictCode;MunicipalityCode;parishCode_1
VILA REAL       ;Mondim de Basto            ;UF CAMPANHO E PARADANCA       ;17;1705;2477
VILA REAL       ;Mondim de Basto            ;UF ERMELO E PARDELHAS         ;17;1705;2478
VILA REAL       ;Mondim de Basto            ;VILAR DE FERREIROS            ;17;1705;2479
VILA REAL       ;Montalegre                 ;CABRIL                        ;17;1706;2480
VILA REAL       ;Montalegre                 ;CERVOS                        ;17;1706;2481
VILA REAL       ;Montalegre                 ;CHA                           ;17;1706;2482
VILA REAL       ;Montalegre                 ;COVELO DO GERES               ;17;1706;2483
VILA REAL       ;Montalegre                 ;FERRAL                        ;17;1706;2484
VILA REAL       ;Montalegre                 ;GRALHAS                       ;17;1706;2485
VILA REAL       ;Montalegre                 ;MORGADE                       ;17;1706;2486
VILA REAL       ;Montalegre                 ;NEGROES                       ;17;1706;2487
VILA REAL       ;Montalegre                 ;OUTEIRO                       ;17;1706;2488
VILA REAL       ;Montalegre                 ;PITOES DAS JUNIAS             ;17;1706;2489
VILA REAL       ;Montalegre                 ;REIGOSO                       ;17;1706;2490
VILA REAL       ;Montalegre                 ;SALTO                         ;17;1706;2491
VILA REAL       ;Montalegre                 ;SANTO ANDRE                   ;17;1706;2492
VILA REAL       ;Montalegre                 ;SARRAQUINHOS                  ;17;1706;2493
VILA REAL       ;Montalegre                 ;SOLVEIRA                      ;17;1706;2494
VILA REAL       ;Montalegre                 ;TOUREM                        ;17;1706;2495
VILA REAL       ;Montalegre                 ;UF CAMBESES DONOES MOURILHE   ;17;1706;2496
VILA REAL       ;Montalegre                 ;UF MEIXEDO E PADORNELOS       ;17;1706;2497
VILA REAL       ;Montalegre                 ;UF MONTALEGRE E PADROSO       ;17;1706;2498
VILA REAL       ;Montalegre                 ;UF PARADELA CONTIM E FIAES    ;17;1706;2499
VILA REAL       ;Montalegre                 ;UF SEZELHE E COVELAES         ;17;1706;2500
VILA REAL       ;Montalegre                 ;UF VENDA NOVA E PONDRAS       ;17;1706;2501
VILA REAL       ;Montalegre                 ;UF VIADE DE BAIXO E FERVIDELAS;17;1706;2502
VILA REAL       ;Montalegre                 ;UF VILAR DE PERDIZES E MEIXIDE;17;1706;2503
VILA REAL       ;Montalegre                 ;VILA DA PONTE                 ;17;1706;2504
VILA REAL       ;Murça                      ;CANDEDO                       ;17;1707;2505
VILA REAL       ;Murça                      ;FIOLHOSO                      ;17;1707;2506
VILA REAL       ;Murça                      ;JOU                           ;17;1707;2507
VILA REAL       ;Murça                      ;MURCA                         ;17;1707;2508
VILA REAL       ;Murça                      ;UF CARVA E VILARES            ;17;1707;2509
VILA REAL       ;Murça                      ;UF NOURA E PALHEIROS          ;17;1707;2510
VILA REAL       ;Murça                      ;VALONGO DE MILHAIS            ;17;1707;2511
VILA REAL       ;Peso da Régua              ;FONTELAS                      ;17;1708;2512
VILA REAL       ;Peso da Régua              ;LOUREIRO                      ;17;1708;2513
VILA REAL       ;Peso da Régua              ;SEDIELOS                      ;17;1708;2514
VILA REAL       ;Peso da Régua              ;UF GALAFURA E COVELINHAS      ;17;1708;2515
VILA REAL       ;Peso da Régua              ;UF MOURA MORTA E VINHOS       ;17;1708;2516
VILA REAL       ;Peso da Régua              ;UF PESO DA REGUA E GODIM      ;17;1708;2517
VILA REAL       ;Peso da Régua              ;UF POIARES E CANELAS          ;17;1708;2518
VILA REAL       ;Peso da Régua              ;VILARINHO DOS FREIRES         ;17;1708;2519
VILA REAL       ;Ribeira de Pena            ;ALVADIA                       ;17;1709;2520
VILA REAL       ;Ribeira de Pena            ;CANEDO                        ;17;1709;2521
VILA REAL       ;Ribeira de Pena            ;SANTA MARINHA                 ;17;1709;2522
VILA REAL       ;Ribeira de Pena            ;UF CERVA E LIMOES             ;17;1709;2523
VILA REAL       ;Ribeira de Pena            ;UF RIBEIRA PENA SA ALEM TAMEGA;17;1709;2524
VILA REAL       ;Sabrosa                    ;CELEIROS                      ;17;1710;2525
VILA REAL       ;Sabrosa                    ;COVAS DO DOURO                ;17;1710;2526
VILA REAL       ;Sabrosa                    ;GOUVINHAS                     ;17;1710;2527
VILA REAL       ;Sabrosa                    ;PACOS                         ;17;1710;2528
VILA REAL       ;Sabrosa                    ;PARADA DE PINHAO              ;17;1710;2529
VILA REAL       ;Sabrosa                    ;SABROSA                       ;17;1710;2530
VILA REAL       ;Sabrosa                    ;SAO LOURENCO DE RIBAPINHAO    ;17;1710;2531
VILA REAL       ;Sabrosa                    ;SOUTO MAIOR                   ;17;1710;2532
VILA REAL       ;Sabrosa                    ;TORRE DO PINHAO               ;17;1710;2533
VILA REAL       ;Sabrosa                    ;UF PROVESENDE G DOURO SC DOURO;17;1710;2534
VILA REAL       ;Sabrosa                    ;UF S M ANTAS PARADELA GUIAIES ;17;1710;2535
VILA REAL       ;Sabrosa                    ;VILARINHO DE SAO ROMAO        ;17;1710;2536
VILA REAL       ;Santa Marta de Penaguião   ;ALVACOES DO CORGO             ;17;1711;2537
VILA REAL       ;Santa Marta de Penaguião   ;CUMIEIRA                      ;17;1711;2538
VILA REAL       ;Santa Marta de Penaguião   ;FONTES                        ;17;1711;2539
VILA REAL       ;Santa Marta de Penaguião   ;MEDROES                       ;17;1711;2540
VILA REAL       ;Santa Marta de Penaguião   ;SEVER                         ;17;1711;2541
VILA REAL       ;Santa Marta de Penaguião   ;UF LOBRIGOS E SANHOANE        ;17;1711;2542
VILA REAL       ;Santa Marta de Penaguião   ;UF LOUREDO E FORNELOS         ;17;1711;2543
VILA REAL       ;Valpaços                   ;AGUA REVES E CRASTO           ;17;1712;2544
VILA REAL       ;Valpaços                   ;ALGERIZ                       ;17;1712;2545
VILA REAL       ;Valpaços                   ;BOUCOAES                      ;17;1712;2546
VILA REAL       ;Valpaços                   ;CANAVESES                     ;17;1712;2547
VILA REAL       ;Valpaços                   ;CARRAZEDO MONTENEGRO CURROS   ;17;1712;2548
VILA REAL       ;Valpaços                   ;ERVOES                        ;17;1712;2549
VILA REAL       ;Valpaços                   ;FORNOS DO PINHAL              ;17;1712;2550
VILA REAL       ;Valpaços                   ;FRIOES                        ;17;1712;2551
VILA REAL       ;Valpaços                   ;LEBUCAO FIAES E NOZELOS       ;17;1712;2552
VILA REAL       ;Valpaços                   ;PADRELA E TAZEM               ;17;1712;2553
VILA REAL       ;Valpaços                   ;POSSACOS                      ;17;1712;2554
VILA REAL       ;Valpaços                   ;RIO TORTO                     ;17;1712;2555
VILA REAL       ;Valpaços                   ;SANTA MARIA DE EMERES         ;17;1712;2556
VILA REAL       ;Valpaços                   ;SANTA VALHA                   ;17;1712;2557
VILA REAL       ;Valpaços                   ;SANTIAGO DA RIBEIRA DE ALHARIZ;17;1712;2558
VILA REAL       ;Valpaços                   ;SAO JOAO DA CORVEIRA          ;17;1712;2559
VILA REAL       ;Valpaços                   ;SAO PEDRO DE VEIGA DE LILA    ;17;1712;2560
VILA REAL       ;Valpaços                   ;SERAPICOS                     ;17;1712;2561
VILA REAL       ;Valpaços                   ;SONIM E BARREIROS             ;17;1712;2562
VILA REAL       ;Valpaços                   ;TINHELA E ALVARELHOS          ;17;1712;2563
VILA REAL       ;Valpaços                   ;VALES                         ;17;1712;2564
VILA REAL       ;Valpaços                   ;VALPACOS E SANFINS            ;17;1712;2565
VILA REAL       ;Valpaços                   ;VASSAL                        ;17;1712;2566
VILA REAL       ;Valpaços                   ;VEIGA DE LILA                 ;17;1712;2567
VILA REAL       ;Valpaços                   ;VILARANDELO                   ;17;1712;2568
VILA REAL       ;Vila Pouca de Aguiar       ;ALFARELA DE JALES             ;17;1713;2569
VILA REAL       ;Vila Pouca de Aguiar       ;ALVAO                         ;17;1713;2570
VILA REAL       ;Vila Pouca de Aguiar       ;BORNES DE AGUIAR              ;17;1713;2571
VILA REAL       ;Vila Pouca de Aguiar       ;BRAGADO                       ;17;1713;2572
VILA REAL       ;Vila Pouca de Aguiar       ;CAPELUDOS                     ;17;1713;2573
VILA REAL       ;Vila Pouca de Aguiar       ;SABROSO DE AGUIAR             ;17;1713;2574
VILA REAL       ;Vila Pouca de Aguiar       ;SOUTELO DE AGUIAR             ;17;1713;2575
VILA REAL       ;Vila Pouca de Aguiar       ;TELOES                        ;17;1713;2576
VILA REAL       ;Vila Pouca de Aguiar       ;TRESMINAS                     ;17;1713;2577
VILA REAL       ;Vila Pouca de Aguiar       ;UF PENSALVOS PARADA MONTEIROS ;17;1713;2578
VILA REAL       ;Vila Pouca de Aguiar       ;VALOURA                       ;17;1713;2579
VILA REAL       ;Vila Pouca de Aguiar       ;VILA POUCA DE AGUIAR          ;17;1713;2580
VILA REAL       ;Vila Pouca de Aguiar       ;VREIA DE BORNES               ;17;1713;2581
VILA REAL       ;Vila Pouca de Aguiar       ;VREIA DE JALES                ;17;1713;2582
VILA REAL       ;Vila Real                  ;ABACAS                        ;17;1714;2583
VILA REAL       ;Vila Real                  ;ANDRAES                       ;17;1714;2584
VILA REAL       ;Vila Real                  ;ARROIOS                       ;17;1714;2585
VILA REAL       ;Vila Real                  ;CAMPEA                        ;17;1714;2586
VILA REAL       ;Vila Real                  ;FOLHADELA                     ;17;1714;2587
VILA REAL       ;Vila Real                  ;GUIAES                        ;17;1714;2588
VILA REAL       ;Vila Real                  ;LORDELO                       ;17;1714;2589
VILA REAL       ;Vila Real                  ;MATEUS                        ;17;1714;2590
VILA REAL       ;Vila Real                  ;MONDROES                      ;17;1714;2591
VILA REAL       ;Vila Real                  ;PARADA DE CUNHOS              ;17;1714;2592
VILA REAL       ;Vila Real                  ;TORGUEDA                      ;17;1714;2593
VILA REAL       ;Vila Real                  ;UF ADOUFE VILARINHO SAMARDA   ;17;1714;2594
VILA REAL       ;Vila Real                  ;UF BORBELA E LAMAS DE OLO     ;17;1714;2595
VILA REAL       ;Vila Real                  ;UF CONSTANTIM VALE NOGUEIRAS  ;17;1714;2596
VILA REAL       ;Vila Real                  ;UF MOUCOS E LAMARES           ;17;1714;2597
VILA REAL       ;Vila Real                  ;UF NOGUEIRA E ERMIDA          ;17;1714;2598
VILA REAL       ;Vila Real                  ;UF PENA QUINTA E VILA COVA    ;17;1714;2599
VILA REAL       ;Vila Real                  ;UF SAO TOME CASTELO JUSTES    ;17;1714;2600
VILA REAL       ;Vila Real                  ;VILA MARIM                    ;17;1714;2601
VILA REAL       ;Vila Real                  ;VILA REAL                     ;17;1714;2602
VISEU           ;Armamar                    ;ALDEIAS                       ;18;1801;2603
VISEU           ;Armamar                    ;ARMAMAR                       ;18;1801;2604
VISEU           ;Armamar                    ;CIMBRES                       ;18;1801;2605
VISEU           ;Armamar                    ;FOLGOSA                       ;18;1801;2606
VISEU           ;Armamar                    ;FONTELO                       ;18;1801;2607
VISEU           ;Armamar                    ;QUEIMADA                      ;18;1801;2608
VISEU           ;Armamar                    ;QUEIMADELA                    ;18;1801;2609
VISEU           ;Armamar                    ;SANTA CRUZ                    ;18;1801;2610
VISEU           ;Armamar                    ;SAO COSMADO                   ;18;1801;2611
VISEU           ;Armamar                    ;SAO MARTINHO DAS CHAS         ;18;1801;2612
VISEU           ;Armamar                    ;UF ARICERA E GOUJOIM          ;18;1801;2613
VISEU           ;Armamar                    ;UF SAO ROMAO E SANTIAGO       ;18;1801;2614
VISEU           ;Armamar                    ;UF VILA SECA E SANTO ADRIAO   ;18;1801;2615
VISEU           ;Armamar                    ;VACALAR                       ;18;1801;2616
VISEU           ;Carregal do Sal            ;BEIJOS                        ;18;1802;2617
VISEU           ;Carregal do Sal            ;CABANAS DE VIRIATO            ;18;1802;2618
VISEU           ;Carregal do Sal            ;CARREGAL DO SAL               ;18;1802;2619
VISEU           ;Carregal do Sal            ;OLIVEIRA DO CONDE             ;18;1802;2620
VISEU           ;Carregal do Sal            ;PARADA                        ;18;1802;2621
VISEU           ;Castro daire               ;ALMOFALA                      ;18;1803;2622
VISEU           ;Castro daire               ;CABRIL                        ;18;1803;2623
VISEU           ;Castro daire               ;CASTRO DAIRE                  ;18;1803;2624
VISEU           ;Castro daire               ;CUJO                          ;18;1803;2625
VISEU           ;Castro daire               ;GOSENDE                       ;18;1803;2626
VISEU           ;Castro daire               ;MOES                          ;18;1803;2627
VISEU           ;Castro daire               ;MOLEDO                        ;18;1803;2628
VISEU           ;Castro daire               ;MONTEIRAS                     ;18;1803;2629
VISEU           ;Castro daire               ;PEPIM                         ;18;1803;2630
VISEU           ;Castro daire               ;PINHEIRO                      ;18;1803;2631
VISEU           ;Castro daire               ;SAO JOANINHO                  ;18;1803;2632
VISEU           ;Castro daire               ;UF MAMOUROS ALVA E RIBOLHOS   ;18;1803;2633
VISEU           ;Castro daire               ;UF MEZIO E MOURA MORTA        ;18;1803;2634
VISEU           ;Castro daire               ;UF PARADA DE ESTER E ESTER    ;18;1803;2635
VISEU           ;Castro daire               ;UF PICAO E ERMIDA             ;18;1803;2636
VISEU           ;Castro daire               ;UF RERIZ E GAFANHAO           ;18;1803;2637
VISEU           ;Cinfães                    ;CINFAES                       ;18;1804;2638
VISEU           ;Cinfães                    ;ESPADANEDO                    ;18;1804;2639
VISEU           ;Cinfães                    ;FERREIROS DE TENDAIS          ;18;1804;2640
VISEU           ;Cinfães                    ;FORNELOS                      ;18;1804;2641
VISEU           ;Cinfães                    ;MOIMENTA                      ;18;1804;2642
VISEU           ;Cinfães                    ;NESPEREIRA                    ;18;1804;2643
VISEU           ;Cinfães                    ;OLIVEIRA DO DOURO             ;18;1804;2644
VISEU           ;Cinfães                    ;SANTIAGO DE PIAES             ;18;1804;2645
VISEU           ;Cinfães                    ;SAO CRISTOVAO DE NOGUEIRA     ;18;1804;2646
VISEU           ;Cinfães                    ;SOUSELO                       ;18;1804;2647
VISEU           ;Cinfães                    ;TAROUQUELA                    ;18;1804;2648
